P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName
067	538868	538868	expenseCategory	F	food	PT_Group35602	PT_Sup35602	PT_Add35602	PT_ContactName35602	PT_EMAIL02@test.com	PT_Phone35602	PT_SampleNotes35602	NSPT35602	PT36801	PT_Prod35602	15	5	EA	Meat
067	538876	538876	location	D	nonFood	PT_Group35603	PT_Sup35603	PT_Add35603	PT_ContactName35603	PT_EMAIL01@test.com	PT_Phone35603	PT_SampleNotes35603	NSPT35603	PT36802	PT_Prod35603	16	5	CS	Meat
067	538884	538884	expenseCategory	F	food	PT_Group35604	PT_Sup35604	PT_Add35604	PT_ContactName35604	PT_EMAIL02@test.com	PT_Phone35604	PT_SampleNotes35604	NSPT35604	PT36803	PT_Prod35604	20	5	EA	Dairy
067	538892	538892	expenseCategory	C	food	PT_Group35605	PT_Sup35605	PT_Add35605	PT_ContactName35605	PT_EMAIL01@test.com	PT_Phone35605	PT_SampleNotes35605	NSPT35605	PT36804	PT_Prod35605	25	5	CS	Dairy
067	538900	538900	expenseCategory	D	food	PT_Group35606	PT_Sup35606	PT_Add35606	PT_ContactName35606	PT_EMAIL02@test.com	PT_Phone35606	PT_SampleNotes35606	NSPT35606	PT36805	PT_Prod35606	10	5	EA	Dairy
067	538918	538918	expenseCategory	F	food	PT_Group35607	PT_Sup35607	PT_Add35607	PT_ContactName35607	PT_EMAIL01@test.com	PT_Phone35607	PT_SampleNotes35607	NSPT35607	PT36806	PT_Prod35607	12	5	CS	Paper Towel
067	538926	538926	expenseCategory	D	nonFood	PT_Group35608	PT_Sup35608	PT_Add35608	PT_ContactName35608	PT_EMAIL02@test.com	PT_Phone35608	PT_SampleNotes35608	NSPT35608	PT36807	PT_Prod35608	15	5	EA	Paper Towel
067	538934	538934	expenseCategory	F	food	PT_Group35609	PT_Sup35609	PT_Add35609	PT_ContactName35609	PT_EMAIL01@test.com	PT_Phone35609	PT_SampleNotes35609	NSPT35609	PT36808	PT_Prod35609	18	5	CS	Paper Towel
067	538942	538942	expenseCategory	C	food	PT_Group35610	PT_Sup35610	PT_Add35610	PT_ContactName35610	PT_EMAIL02@test.com	PT_Phone35610	PT_SampleNotes35610	NSPT35610	PT36809	PT_Prod35610	30	5	EA	Paper Towel
067	538959	538959	expenseCategory	D	food	PT_Group35611	PT_Sup35611	PT_Add35611	PT_ContactName35611	PT_EMAIL01@test.com	PT_Phone35611	PT_SampleNotes35611	NSPT35611	PT36810	PT_Prod35611	15	5	CS	Dairy
067	538967	538967	location	F	food	PT_Group35612	PT_Sup35612	PT_Add35612	PT_ContactName35612	PT_EMAIL02@test.com	PT_Phone35612	PT_SampleNotes35612	NSPT35612	PT36811	PT_Prod35612	20	5	EA	Paper Towel
067	538975	538975	expenseCategory	D	nonFood	PT_Group35613	PT_Sup35613	PT_Add35613	PT_ContactName35613	PT_EMAIL01@test.com	PT_Phone35613	PT_SampleNotes35613	NSPT35613	PT36812	PT_Prod35613	12	5	CS	Meat
067	538983	538983	expenseCategory	F	food	PT_Group35614	PT_Sup35614	PT_Add35614	PT_ContactName35614	PT_EMAIL02@test.com	PT_Phone35614	PT_SampleNotes35614	NSPT35614	PT36813	PT_Prod35614	15	5	EA	Meat
067	538991	538991	expenseCategory	C	food	PT_Group35615	PT_Sup35615	PT_Add35615	PT_ContactName35615	PT_EMAIL01@test.com	PT_Phone35615	PT_SampleNotes35615	NSPT35615	PT36814	PT_Prod35615	16	5	CS	Meat
067	539007	539007	expenseCategory	D	food	PT_Group35616	PT_Sup35616	PT_Add35616	PT_ContactName35616	PT_EMAIL02@test.com	PT_Phone35616	PT_SampleNotes35616	NSPT35616	PT36815	PT_Prod35616	20	5	EA	Dairy
067	539015	539015	expenseCategory	F	food	PT_Group35617	PT_Sup35617	PT_Add35617	PT_ContactName35617	PT_EMAIL01@test.com	PT_Phone35617	PT_SampleNotes35617	NSPT35617	PT36816	PT_Prod35617	25	5	CS	Dairy
067	539023	539023	expenseCategory	D	nonFood	PT_Group35618	PT_Sup35618	PT_Add35618	PT_ContactName35618	PT_EMAIL02@test.com	PT_Phone35618	PT_SampleNotes35618	NSPT35618	PT36817	PT_Prod35618	10	5	EA	Dairy
067	539031	539031	location	F	food	PT_Group35619	PT_Sup35619	PT_Add35619	PT_ContactName35619	PT_EMAIL01@test.com	PT_Phone35619	PT_SampleNotes35619	NSPT35619	PT36818	PT_Prod35619	12	5	CS	Paper Towel
067	539049	539049	expenseCategory	C	food	PT_Group35620	PT_Sup35620	PT_Add35620	PT_ContactName35620	PT_EMAIL02@test.com	PT_Phone35620	PT_SampleNotes35620	NSPT35620	PT36819	PT_Prod35620	15	5	EA	Paper Towel
067	539056	539056	expenseCategory	D	food	PT_Group35621	PT_Sup35621	PT_Add35621	PT_ContactName35621	PT_EMAIL01@test.com	PT_Phone35621	PT_SampleNotes35621	NSPT35621	PT36820	PT_Prod35621	18	5	CS	Paper Towel
067	539064	539064	expenseCategory	F	food	PT_Group35622	PT_Sup35622	PT_Add35622	PT_ContactName35622	PT_EMAIL02@test.com	PT_Phone35622	PT_SampleNotes35622	NSPT35622	PT36821	PT_Prod35622	30	5	EA	Paper Towel
067	539072	539072	expenseCategory	D	nonFood	PT_Group35623	PT_Sup35623	PT_Add35623	PT_ContactName35623	PT_EMAIL01@test.com	PT_Phone35623	PT_SampleNotes35623	NSPT35623	PT36822	PT_Prod35623	15	5	CS	Meat
067	539080	539080	expenseCategory	F	food	PT_Group35624	PT_Sup35624	PT_Add35624	PT_ContactName35624	PT_EMAIL02@test.com	PT_Phone35624	PT_SampleNotes35624	NSPT35624	PT36823	PT_Prod35624	20	5	EA	Meat
067	539098	539098	expenseCategory	C	food	PT_Group35625	PT_Sup35625	PT_Add35625	PT_ContactName35625	PT_EMAIL01@test.com	PT_Phone35625	PT_SampleNotes35625	NSPT35625	PT36824	PT_Prod35625	12	5	CS	Meat
067	539106	539106	expenseCategory	D	food	PT_Group35626	PT_Sup35626	PT_Add35626	PT_ContactName35626	PT_EMAIL02@test.com	PT_Phone35626	PT_SampleNotes35626	NSPT35626	PT36825	PT_Prod35626	15	5	EA	Dairy
067	539114	539114	location	F	food	PT_Group35627	PT_Sup35627	PT_Add35627	PT_ContactName35627	PT_EMAIL01@test.com	PT_Phone35627	PT_SampleNotes35627	NSPT35627	PT36826	PT_Prod35627	16	5	CS	Dairy
067	539122	539122	expenseCategory	D	nonFood	PT_Group35628	PT_Sup35628	PT_Add35628	PT_ContactName35628	PT_EMAIL02@test.com	PT_Phone35628	PT_SampleNotes35628	NSPT35628	PT36827	PT_Prod35628	20	5	EA	Dairy
067	539130	539130	expenseCategory	F	food	PT_Group35629	PT_Sup35629	PT_Add35629	PT_ContactName35629	PT_EMAIL01@test.com	PT_Phone35629	PT_SampleNotes35629	NSPT35629	PT36828	PT_Prod35629	25	5	CS	Paper Towel
067	539148	539148	expenseCategory	C	food	PT_Group35630	PT_Sup35630	PT_Add35630	PT_ContactName35630	PT_EMAIL02@test.com	PT_Phone35630	PT_SampleNotes35630	NSPT35630	PT36829	PT_Prod35630	10	5	EA	Paper Towel
067	539155	539155	expenseCategory	D	food	PT_Group35631	PT_Sup35631	PT_Add35631	PT_ContactName35631	PT_EMAIL01@test.com	PT_Phone35631	PT_SampleNotes35631	NSPT35631	PT36830	PT_Prod35631	12	5	CS	Paper Towel
067	539163	539163	expenseCategory	F	food	PT_Group35632	PT_Sup35632	PT_Add35632	PT_ContactName35632	PT_EMAIL02@test.com	PT_Phone35632	PT_SampleNotes35632	NSPT35632	PT36831	PT_Prod35632	15	5	EA	Paper Towel
067	539171	539171	expenseCategory	D	nonFood	PT_Group35633	PT_Sup35633	PT_Add35633	PT_ContactName35633	PT_EMAIL01@test.com	PT_Phone35633	PT_SampleNotes35633	NSPT35633	PT36832	PT_Prod35633	18	5	CS	Dairy
067	539189	539189	expenseCategory	F	food	PT_Group35634	PT_Sup35634	PT_Add35634	PT_ContactName35634	PT_EMAIL02@test.com	PT_Phone35634	PT_SampleNotes35634	NSPT35634	PT36833	PT_Prod35634	30	5	EA	Paper Towel
067	539197	539197	expenseCategory	C	food	PT_Group35635	PT_Sup35635	PT_Add35635	PT_ContactName35635	PT_EMAIL01@test.com	PT_Phone35635	PT_SampleNotes35635	NSPT35635	PT36834	PT_Prod35635	15	5	CS	Paper Towel
067	539205	539205	location	D	food	PT_Group35636	PT_Sup35636	PT_Add35636	PT_ContactName35636	PT_EMAIL02@test.com	PT_Phone35636	PT_SampleNotes35636	NSPT35636	PT36835	PT_Prod35636	20	5	EA	Meat
067	539213	539213	expenseCategory	F	food	PT_Group35637	PT_Sup35637	PT_Add35637	PT_ContactName35637	PT_EMAIL01@test.com	PT_Phone35637	PT_SampleNotes35637	NSPT35637	PT36836	PT_Prod35637	12	5	CS	Meat
067	539221	539221	expenseCategory	D	nonFood	PT_Group35638	PT_Sup35638	PT_Add35638	PT_ContactName35638	PT_EMAIL02@test.com	PT_Phone35638	PT_SampleNotes35638	NSPT35638	PT36837	PT_Prod35638	15	5	EA	Meat
067	539239	539239	expenseCategory	F	food	PT_Group35639	PT_Sup35639	PT_Add35639	PT_ContactName35639	PT_EMAIL01@test.com	PT_Phone35639	PT_SampleNotes35639	NSPT35639	PT36838	PT_Prod35639	16	5	CS	Dairy
067	539247	539247	expenseCategory	C	food	PT_Group35640	PT_Sup35640	PT_Add35640	PT_ContactName35640	PT_EMAIL02@test.com	PT_Phone35640	PT_SampleNotes35640	NSPT35640	PT36839	PT_Prod35640	20	5	EA	Dairy
067	539254	539254	expenseCategory	D	food	PT_Group35641	PT_Sup35641	PT_Add35641	PT_ContactName35641	PT_EMAIL01@test.com	PT_Phone35641	PT_SampleNotes35641	NSPT35641	PT36840	PT_Prod35641	25	5	CS	Dairy
067	539262	539262	expenseCategory	F	food	PT_Group35642	PT_Sup35642	PT_Add35642	PT_ContactName35642	PT_EMAIL02@test.com	PT_Phone35642	PT_SampleNotes35642	NSPT35642	PT36841	PT_Prod35642	10	5	EA	Paper Towel
067	539270	539270	location	D	nonFood	PT_Group35643	PT_Sup35643	PT_Add35643	PT_ContactName35643	PT_EMAIL01@test.com	PT_Phone35643	PT_SampleNotes35643	NSPT35643	PT36842	PT_Prod35643	12	5	CS	Paper Towel
067	539288	539288	expenseCategory	F	food	PT_Group35644	PT_Sup35644	PT_Add35644	PT_ContactName35644	PT_EMAIL02@test.com	PT_Phone35644	PT_SampleNotes35644	NSPT35644	PT36843	PT_Prod35644	15	5	EA	Paper Towel
067	539296	539296	expenseCategory	C	food	PT_Group35645	PT_Sup35645	PT_Add35645	PT_ContactName35645	PT_EMAIL01@test.com	PT_Phone35645	PT_SampleNotes35645	NSPT35645	PT36844	PT_Prod35645	18	5	CS	Dairy
067	539304	539304	expenseCategory	D	food	PT_Group35646	PT_Sup35646	PT_Add35646	PT_ContactName35646	PT_EMAIL02@test.com	PT_Phone35646	PT_SampleNotes35646	NSPT35646	PT36845	PT_Prod35646	30	5	EA	Paper Towel
067	539312	539312	expenseCategory	F	food	PT_Group35647	PT_Sup35647	PT_Add35647	PT_ContactName35647	PT_EMAIL01@test.com	PT_Phone35647	PT_SampleNotes35647	NSPT35647	PT36846	PT_Prod35647	15	5	CS	Paper Towel
067	539320	539320	expenseCategory	D	nonFood	PT_Group35648	PT_Sup35648	PT_Add35648	PT_ContactName35648	PT_EMAIL02@test.com	PT_Phone35648	PT_SampleNotes35648	NSPT35648	PT36847	PT_Prod35648	20	5	EA	Meat
067	539338	539338	expenseCategory	F	food	PT_Group35649	PT_Sup35649	PT_Add35649	PT_ContactName35649	PT_EMAIL01@test.com	PT_Phone35649	PT_SampleNotes35649	NSPT35649	PT36848	PT_Prod35649	12	5	CS	Meat
067	539346	539346	expenseCategory	C	food	PT_Group35650	PT_Sup35650	PT_Add35650	PT_ContactName35650	PT_EMAIL02@test.com	PT_Phone35650	PT_SampleNotes35650	NSPT35650	PT36849	PT_Prod35650	15	5	EA	Meat
067	539353	539353	location	D	food	PT_Group35651	PT_Sup35651	PT_Add35651	PT_ContactName35651	PT_EMAIL01@test.com	PT_Phone35651	PT_SampleNotes35651	NSPT35651	PT36850	PT_Prod35651	12	5	CS	Meat
067	539361	539361	expenseCategory	F	food	PT_Group35652	PT_Sup35652	PT_Add35652	PT_ContactName35652	PT_EMAIL02@test.com	PT_Phone35652	PT_SampleNotes35652	NSPT35652	PT36851	PT_Prod35652	15	5	EA	Meat
067	539379	539379	expenseCategory	D	nonFood	PT_Group35653	PT_Sup35653	PT_Add35653	PT_ContactName35653	PT_EMAIL01@test.com	PT_Phone35653	PT_SampleNotes35653	NSPT35653	PT36852	PT_Prod35653	16	5	CS	Meat
067	539387	539387	expenseCategory	F	food	PT_Group35654	PT_Sup35654	PT_Add35654	PT_ContactName35654	PT_EMAIL02@test.com	PT_Phone35654	PT_SampleNotes35654	NSPT35654	PT36853	PT_Prod35654	20	5	EA	Dairy
067	539395	539395	expenseCategory	C	food	PT_Group35655	PT_Sup35655	PT_Add35655	PT_ContactName35655	PT_EMAIL01@test.com	PT_Phone35655	PT_SampleNotes35655	NSPT35655	PT36854	PT_Prod35655	25	5	CS	Dairy
067	539403	539403	expenseCategory	D	food	PT_Group35656	PT_Sup35656	PT_Add35656	PT_ContactName35656	PT_EMAIL02@test.com	PT_Phone35656	PT_SampleNotes35656	NSPT35656	PT36855	PT_Prod35656	10	5	EA	Dairy
067	539411	539411	expenseCategory	F	food	PT_Group35657	PT_Sup35657	PT_Add35657	PT_ContactName35657	PT_EMAIL01@test.com	PT_Phone35657	PT_SampleNotes35657	NSPT35657	PT36856	PT_Prod35657	12	5	CS	Paper Towel
067	539429	539429	expenseCategory	D	nonFood	PT_Group35658	PT_Sup35658	PT_Add35658	PT_ContactName35658	PT_EMAIL02@test.com	PT_Phone35658	PT_SampleNotes35658	NSPT35658	PT36857	PT_Prod35658	15	5	EA	Paper Towel
067	539437	539437	expenseCategory	F	food	PT_Group35659	PT_Sup35659	PT_Add35659	PT_ContactName35659	PT_EMAIL01@test.com	PT_Phone35659	PT_SampleNotes35659	NSPT35659	PT36858	PT_Prod35659	18	5	CS	Paper Towel
067	539445	539445	location	C	food	PT_Group35660	PT_Sup35660	PT_Add35660	PT_ContactName35660	PT_EMAIL02@test.com	PT_Phone35660	PT_SampleNotes35660	NSPT35660	PT36859	PT_Prod35660	30	5	EA	Paper Towel
067	539452	539452	expenseCategory	D	food	PT_Group35661	PT_Sup35661	PT_Add35661	PT_ContactName35661	PT_EMAIL01@test.com	PT_Phone35661	PT_SampleNotes35661	NSPT35661	PT36860	PT_Prod35661	15	5	CS	Dairy
067	539460	539460	expenseCategory	F	food	PT_Group35662	PT_Sup35662	PT_Add35662	PT_ContactName35662	PT_EMAIL02@test.com	PT_Phone35662	PT_SampleNotes35662	NSPT35662	PT36861	PT_Prod35662	20	5	EA	Paper Towel
067	539478	539478	expenseCategory	D	nonFood	PT_Group35663	PT_Sup35663	PT_Add35663	PT_ContactName35663	PT_EMAIL01@test.com	PT_Phone35663	PT_SampleNotes35663	NSPT35663	PT36862	PT_Prod35663	12	5	CS	Meat
067	539486	539486	expenseCategory	F	food	PT_Group35664	PT_Sup35664	PT_Add35664	PT_ContactName35664	PT_EMAIL02@test.com	PT_Phone35664	PT_SampleNotes35664	NSPT35664	PT36863	PT_Prod35664	15	5	EA	Meat
067	539494	539494	expenseCategory	C	food	PT_Group35665	PT_Sup35665	PT_Add35665	PT_ContactName35665	PT_EMAIL01@test.com	PT_Phone35665	PT_SampleNotes35665	NSPT35665	PT36864	PT_Prod35665	16	5	CS	Meat
067	539502	539502	expenseCategory	D	food	PT_Group35666	PT_Sup35666	PT_Add35666	PT_ContactName35666	PT_EMAIL02@test.com	PT_Phone35666	PT_SampleNotes35666	NSPT35666	PT36865	PT_Prod35666	20	5	EA	Dairy
067	539510	539510	location	F	food	PT_Group35667	PT_Sup35667	PT_Add35667	PT_ContactName35667	PT_EMAIL01@test.com	PT_Phone35667	PT_SampleNotes35667	NSPT35667	PT36866	PT_Prod35667	25	5	CS	Dairy
067	539528	539528	expenseCategory	D	nonFood	PT_Group35668	PT_Sup35668	PT_Add35668	PT_ContactName35668	PT_EMAIL02@test.com	PT_Phone35668	PT_SampleNotes35668	NSPT35668	PT36867	PT_Prod35668	10	5	EA	Dairy
067	539536	539536	expenseCategory	F	food	PT_Group35669	PT_Sup35669	PT_Add35669	PT_ContactName35669	PT_EMAIL01@test.com	PT_Phone35669	PT_SampleNotes35669	NSPT35669	PT36868	PT_Prod35669	12	5	CS	Paper Towel
067	539544	539544	expenseCategory	C	food	PT_Group35670	PT_Sup35670	PT_Add35670	PT_ContactName35670	PT_EMAIL02@test.com	PT_Phone35670	PT_SampleNotes35670	NSPT35670	PT36869	PT_Prod35670	15	5	EA	Paper Towel
067	539551	539551	expenseCategory	D	food	PT_Group35671	PT_Sup35671	PT_Add35671	PT_ContactName35671	PT_EMAIL01@test.com	PT_Phone35671	PT_SampleNotes35671	NSPT35671	PT36870	PT_Prod35671	18	5	CS	Paper Towel
067	539569	539569	expenseCategory	F	food	PT_Group35672	PT_Sup35672	PT_Add35672	PT_ContactName35672	PT_EMAIL02@test.com	PT_Phone35672	PT_SampleNotes35672	NSPT35672	PT36871	PT_Prod35672	30	5	EA	Paper Towel
067	539577	539577	expenseCategory	D	nonFood	PT_Group35673	PT_Sup35673	PT_Add35673	PT_ContactName35673	PT_EMAIL01@test.com	PT_Phone35673	PT_SampleNotes35673	NSPT35673	PT36872	PT_Prod35673	15	5	CS	Meat
067	539585	539585	expenseCategory	F	food	PT_Group35674	PT_Sup35674	PT_Add35674	PT_ContactName35674	PT_EMAIL02@test.com	PT_Phone35674	PT_SampleNotes35674	NSPT35674	PT36873	PT_Prod35674	20	5	EA	Meat
067	539593	539593	location	C	food	PT_Group35675	PT_Sup35675	PT_Add35675	PT_ContactName35675	PT_EMAIL01@test.com	PT_Phone35675	PT_SampleNotes35675	NSPT35675	PT36874	PT_Prod35675	12	5	CS	Meat
067	539601	539601	expenseCategory	D	food	PT_Group35676	PT_Sup35676	PT_Add35676	PT_ContactName35676	PT_EMAIL02@test.com	PT_Phone35676	PT_SampleNotes35676	NSPT35676	PT36875	PT_Prod35676	15	5	EA	Dairy
067	539619	539619	expenseCategory	F	food	PT_Group35677	PT_Sup35677	PT_Add35677	PT_ContactName35677	PT_EMAIL01@test.com	PT_Phone35677	PT_SampleNotes35677	NSPT35677	PT36876	PT_Prod35677	16	5	CS	Dairy
067	539627	539627	expenseCategory	D	nonFood	PT_Group35678	PT_Sup35678	PT_Add35678	PT_ContactName35678	PT_EMAIL02@test.com	PT_Phone35678	PT_SampleNotes35678	NSPT35678	PT36877	PT_Prod35678	20	5	EA	Dairy
067	539635	539635	expenseCategory	F	food	PT_Group35679	PT_Sup35679	PT_Add35679	PT_ContactName35679	PT_EMAIL01@test.com	PT_Phone35679	PT_SampleNotes35679	NSPT35679	PT36878	PT_Prod35679	25	5	CS	Paper Towel
067	539643	539643	expenseCategory	C	food	PT_Group35680	PT_Sup35680	PT_Add35680	PT_ContactName35680	PT_EMAIL02@test.com	PT_Phone35680	PT_SampleNotes35680	NSPT35680	PT36879	PT_Prod35680	10	5	EA	Paper Towel
067	539650	539650	expenseCategory	D	food	PT_Group35681	PT_Sup35681	PT_Add35681	PT_ContactName35681	PT_EMAIL01@test.com	PT_Phone35681	PT_SampleNotes35681	NSPT35681	PT36880	PT_Prod35681	12	5	CS	Paper Towel
067	539668	539668	expenseCategory	F	food	PT_Group35682	PT_Sup35682	PT_Add35682	PT_ContactName35682	PT_EMAIL02@test.com	PT_Phone35682	PT_SampleNotes35682	NSPT35682	PT36881	PT_Prod35682	15	5	EA	Paper Towel
067	539676	539676	expenseCategory	D	nonFood	PT_Group35683	PT_Sup35683	PT_Add35683	PT_ContactName35683	PT_EMAIL01@test.com	PT_Phone35683	PT_SampleNotes35683	NSPT35683	PT36882	PT_Prod35683	18	5	CS	Dairy
067	539684	539684	location	F	food	PT_Group35684	PT_Sup35684	PT_Add35684	PT_ContactName35684	PT_EMAIL02@test.com	PT_Phone35684	PT_SampleNotes35684	NSPT35684	PT36883	PT_Prod35684	30	5	EA	Paper Towel
067	539692	539692	expenseCategory	C	food	PT_Group35685	PT_Sup35685	PT_Add35685	PT_ContactName35685	PT_EMAIL01@test.com	PT_Phone35685	PT_SampleNotes35685	NSPT35685	PT36884	PT_Prod35685	15	5	CS	Paper Towel
067	539700	539700	expenseCategory	D	food	PT_Group35686	PT_Sup35686	PT_Add35686	PT_ContactName35686	PT_EMAIL02@test.com	PT_Phone35686	PT_SampleNotes35686	NSPT35686	PT36885	PT_Prod35686	20	5	EA	Meat
067	539718	539718	expenseCategory	F	food	PT_Group35687	PT_Sup35687	PT_Add35687	PT_ContactName35687	PT_EMAIL01@test.com	PT_Phone35687	PT_SampleNotes35687	NSPT35687	PT36886	PT_Prod35687	12	5	CS	Meat
067	539726	539726	expenseCategory	D	nonFood	PT_Group35688	PT_Sup35688	PT_Add35688	PT_ContactName35688	PT_EMAIL02@test.com	PT_Phone35688	PT_SampleNotes35688	NSPT35688	PT36887	PT_Prod35688	15	5	EA	Meat
067	539734	539734	expenseCategory	F	food	PT_Group35689	PT_Sup35689	PT_Add35689	PT_ContactName35689	PT_EMAIL01@test.com	PT_Phone35689	PT_SampleNotes35689	NSPT35689	PT36888	PT_Prod35689	16	5	CS	Dairy
067	539742	539742	expenseCategory	C	food	PT_Group35690	PT_Sup35690	PT_Add35690	PT_ContactName35690	PT_EMAIL02@test.com	PT_Phone35690	PT_SampleNotes35690	NSPT35690	PT36889	PT_Prod35690	20	5	EA	Dairy
067	539759	539759	location	D	food	PT_Group35691	PT_Sup35691	PT_Add35691	PT_ContactName35691	PT_EMAIL01@test.com	PT_Phone35691	PT_SampleNotes35691	NSPT35691	PT36890	PT_Prod35691	25	5	CS	Dairy
067	539767	539767	expenseCategory	F	food	PT_Group35692	PT_Sup35692	PT_Add35692	PT_ContactName35692	PT_EMAIL02@test.com	PT_Phone35692	PT_SampleNotes35692	NSPT35692	PT36891	PT_Prod35692	10	5	EA	Paper Towel
067	539775	539775	expenseCategory	D	nonFood	PT_Group35693	PT_Sup35693	PT_Add35693	PT_ContactName35693	PT_EMAIL01@test.com	PT_Phone35693	PT_SampleNotes35693	NSPT35693	PT36892	PT_Prod35693	12	5	CS	Paper Towel
067	539783	539783	expenseCategory	F	food	PT_Group35694	PT_Sup35694	PT_Add35694	PT_ContactName35694	PT_EMAIL02@test.com	PT_Phone35694	PT_SampleNotes35694	NSPT35694	PT36893	PT_Prod35694	15	5	EA	Paper Towel
067	539791	539791	expenseCategory	C	food	PT_Group35695	PT_Sup35695	PT_Add35695	PT_ContactName35695	PT_EMAIL01@test.com	PT_Phone35695	PT_SampleNotes35695	NSPT35695	PT36894	PT_Prod35695	18	5	CS	Dairy
067	539809	539809	expenseCategory	D	food	PT_Group35696	PT_Sup35696	PT_Add35696	PT_ContactName35696	PT_EMAIL02@test.com	PT_Phone35696	PT_SampleNotes35696	NSPT35696	PT36895	PT_Prod35696	30	5	EA	Paper Towel
067	539817	539817	expenseCategory	F	food	PT_Group35697	PT_Sup35697	PT_Add35697	PT_ContactName35697	PT_EMAIL01@test.com	PT_Phone35697	PT_SampleNotes35697	NSPT35697	PT36896	PT_Prod35697	15	5	CS	Paper Towel
067	539825	539825	location	D	nonFood	PT_Group35698	PT_Sup35698	PT_Add35698	PT_ContactName35698	PT_EMAIL02@test.com	PT_Phone35698	PT_SampleNotes35698	NSPT35698	PT36897	PT_Prod35698	20	5	EA	Meat
067	539833	539833	expenseCategory	F	food	PT_Group35699	PT_Sup35699	PT_Add35699	PT_ContactName35699	PT_EMAIL01@test.com	PT_Phone35699	PT_SampleNotes35699	NSPT35699	PT36898	PT_Prod35699	12	5	CS	Meat
067	539841	539841	expenseCategory	C	food	PT_Group35700	PT_Sup35700	PT_Add35700	PT_ContactName35700	PT_EMAIL02@test.com	PT_Phone35700	PT_SampleNotes35700	NSPT35700	PT36899	PT_Prod35700	15	5	EA	Meat
067	539858	539858	expenseCategory	D	food	PT_Group35701	PT_Sup35701	PT_Add35701	PT_ContactName35701	PT_EMAIL01@test.com	PT_Phone35701	PT_SampleNotes35701	NSPT35701	PT36900	PT_Prod35701	12	5	CS	Meat
067	539866	539866	expenseCategory	F	food	PT_Group35702	PT_Sup35702	PT_Add35702	PT_ContactName35702	PT_EMAIL02@test.com	PT_Phone35702	PT_SampleNotes35702	NSPT35702	PT36901	PT_Prod35702	15	5	EA	Meat
067	539874	539874	expenseCategory	D	nonFood	PT_Group35703	PT_Sup35703	PT_Add35703	PT_ContactName35703	PT_EMAIL01@test.com	PT_Phone35703	PT_SampleNotes35703	NSPT35703	PT36902	PT_Prod35703	16	5	CS	Meat
067	539882	539882	expenseCategory	F	food	PT_Group35704	PT_Sup35704	PT_Add35704	PT_ContactName35704	PT_EMAIL02@test.com	PT_Phone35704	PT_SampleNotes35704	NSPT35704	PT36903	PT_Prod35704	20	5	EA	Dairy
067	539890	539890	expenseCategory	C	food	PT_Group35705	PT_Sup35705	PT_Add35705	PT_ContactName35705	PT_EMAIL01@test.com	PT_Phone35705	PT_SampleNotes35705	NSPT35705	PT36904	PT_Prod35705	25	5	CS	Dairy
067	539908	539908	expenseCategory	D	food	PT_Group35706	PT_Sup35706	PT_Add35706	PT_ContactName35706	PT_EMAIL02@test.com	PT_Phone35706	PT_SampleNotes35706	NSPT35706	PT36905	PT_Prod35706	10	5	EA	Dairy
067	539916	539916	location	F	food	PT_Group35707	PT_Sup35707	PT_Add35707	PT_ContactName35707	PT_EMAIL01@test.com	PT_Phone35707	PT_SampleNotes35707	NSPT35707	PT36906	PT_Prod35707	12	5	CS	Paper Towel
067	539940	539940	expenseCategory	D	nonFood	PT_Group35708	PT_Sup35708	PT_Add35708	PT_ContactName35708	PT_EMAIL02@test.com	PT_Phone35708	PT_SampleNotes35708	NSPT35708	PT36907	PT_Prod35708	15	5	EA	Paper Towel
067	539924	539924	expenseCategory	F	food	PT_Group35709	PT_Sup35709	PT_Add35709	PT_ContactName35709	PT_EMAIL01@test.com	PT_Phone35709	PT_SampleNotes35709	NSPT35709	PT36908	PT_Prod35709	18	5	CS	Paper Towel
067	539957	539957	expenseCategory	C	food	PT_Group35710	PT_Sup35710	PT_Add35710	PT_ContactName35710	PT_EMAIL02@test.com	PT_Phone35710	PT_SampleNotes35710	NSPT35710	PT36909	PT_Prod35710	30	5	EA	Paper Towel
067	539965	539965	expenseCategory	D	food	PT_Group35711	PT_Sup35711	PT_Add35711	PT_ContactName35711	PT_EMAIL01@test.com	PT_Phone35711	PT_SampleNotes35711	NSPT35711	PT36910	PT_Prod35711	15	5	CS	Dairy
067	539973	539973	expenseCategory	F	food	PT_Group35712	PT_Sup35712	PT_Add35712	PT_ContactName35712	PT_EMAIL02@test.com	PT_Phone35712	PT_SampleNotes35712	NSPT35712	PT36911	PT_Prod35712	20	5	EA	Paper Towel
067	539981	539981	expenseCategory	D	nonFood	PT_Group35713	PT_Sup35713	PT_Add35713	PT_ContactName35713	PT_EMAIL01@test.com	PT_Phone35713	PT_SampleNotes35713	NSPT35713	PT36912	PT_Prod35713	12	5	CS	Meat
067	539999	539999	location	F	food	PT_Group35714	PT_Sup35714	PT_Add35714	PT_ContactName35714	PT_EMAIL02@test.com	PT_Phone35714	PT_SampleNotes35714	NSPT35714	PT36913	PT_Prod35714	15	5	EA	Meat
