P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName
067	190868	190868	expenseCategory	C	food	PT_Group14204	PT_Sup14204	PT_Add14204	PT_ContactName14204	PT_EMAIL02@test.com	PT_Phone14204	PT_SampleNotes14204	NSPT14204	PT15403	PT_Prod14204	20	5	EA	Dairy
067	190876	190876	expenseCategory	D	food	PT_Group14205	PT_Sup14205	PT_Add14205	PT_ContactName14205	PT_EMAIL01@test.com	PT_Phone14205	PT_SampleNotes14205	NSPT14205	PT15404	PT_Prod14205	25	5	CS	Dairy
067	190884	190884	expenseCategory	F	food	PT_Group14206	PT_Sup14206	PT_Add14206	PT_ContactName14206	PT_EMAIL02@test.com	PT_Phone14206	PT_SampleNotes14206	NSPT14206	PT15405	PT_Prod14206	10	5	EA	Dairy
067	190892	190892	location	D	nonFood	PT_Group14207	PT_Sup14207	PT_Add14207	PT_ContactName14207	PT_EMAIL01@test.com	PT_Phone14207	PT_SampleNotes14207	NSPT14207	PT15406	PT_Prod14207	12	5	CS	Paper Towel
067	190918	190918	expenseCategory	F	food	PT_Group14208	PT_Sup14208	PT_Add14208	PT_ContactName14208	PT_EMAIL02@test.com	PT_Phone14208	PT_SampleNotes14208	NSPT14208	PT15407	PT_Prod14208	15	5	EA	Paper Towel
067	190926	190926	expenseCategory	C	food	PT_Group14209	PT_Sup14209	PT_Add14209	PT_ContactName14209	PT_EMAIL01@test.com	PT_Phone14209	PT_SampleNotes14209	NSPT14209	PT15408	PT_Prod14209	18	5	CS	Paper Towel
067	190942	190942	expenseCategory	D	food	PT_Group14210	PT_Sup14210	PT_Add14210	PT_ContactName14210	PT_EMAIL02@test.com	PT_Phone14210	PT_SampleNotes14210	NSPT14210	PT15409	PT_Prod14210	30	5	EA	Paper Towel
067	190959	190959	expenseCategory	F	food	PT_Group14211	PT_Sup14211	PT_Add14211	PT_ContactName14211	PT_EMAIL01@test.com	PT_Phone14211	PT_SampleNotes14211	NSPT14211	PT15410	PT_Prod14211	15	5	CS	Dairy
067	191023	191023	expenseCategory	D	nonFood	PT_Group14212	PT_Sup14212	PT_Add14212	PT_ContactName14212	PT_EMAIL02@test.com	PT_Phone14212	PT_SampleNotes14212	NSPT14212	PT15411	PT_Prod14212	20	5	EA	Paper Towel
067	191031	191031	expenseCategory	F	food	PT_Group14213	PT_Sup14213	PT_Add14213	PT_ContactName14213	PT_EMAIL01@test.com	PT_Phone14213	PT_SampleNotes14213	NSPT14213	PT15412	PT_Prod14213	12	5	CS	Meat
067	191072	191072	expenseCategory	C	food	PT_Group14214	PT_Sup14214	PT_Add14214	PT_ContactName14214	PT_EMAIL02@test.com	PT_Phone14214	PT_SampleNotes14214	NSPT14214	PT15413	PT_Prod14214	15	5	EA	Meat
067	191080	191080	location	D	food	PT_Group14215	PT_Sup14215	PT_Add14215	PT_ContactName14215	PT_EMAIL01@test.com	PT_Phone14215	PT_SampleNotes14215	NSPT14215	PT15414	PT_Prod14215	16	5	CS	Meat
067	191106	191106	expenseCategory	F	food	PT_Group14216	PT_Sup14216	PT_Add14216	PT_ContactName14216	PT_EMAIL02@test.com	PT_Phone14216	PT_SampleNotes14216	NSPT14216	PT15415	PT_Prod14216	20	5	EA	Dairy
067	191114	191114	expenseCategory	D	nonFood	PT_Group14217	PT_Sup14217	PT_Add14217	PT_ContactName14217	PT_EMAIL01@test.com	PT_Phone14217	PT_SampleNotes14217	NSPT14217	PT15416	PT_Prod14217	25	5	CS	Dairy
067	191130	191130	expenseCategory	F	food	PT_Group14218	PT_Sup14218	PT_Add14218	PT_ContactName14218	PT_EMAIL02@test.com	PT_Phone14218	PT_SampleNotes14218	NSPT14218	PT15417	PT_Prod14218	10	5	EA	Dairy
067	191148	191148	expenseCategory	C	food	PT_Group14219	PT_Sup14219	PT_Add14219	PT_ContactName14219	PT_EMAIL01@test.com	PT_Phone14219	PT_SampleNotes14219	NSPT14219	PT15418	PT_Prod14219	12	5	CS	Paper Towel
067	191155	191155	expenseCategory	D	food	PT_Group14220	PT_Sup14220	PT_Add14220	PT_ContactName14220	PT_EMAIL02@test.com	PT_Phone14220	PT_SampleNotes14220	NSPT14220	PT15419	PT_Prod14220	15	5	EA	Paper Towel
067	191189	191189	expenseCategory	F	food	PT_Group14221	PT_Sup14221	PT_Add14221	PT_ContactName14221	PT_EMAIL01@test.com	PT_Phone14221	PT_SampleNotes14221	NSPT14221	PT15420	PT_Prod14221	18	5	CS	Paper Towel
067	191197	191197	expenseCategory	D	nonFood	PT_Group14222	PT_Sup14222	PT_Add14222	PT_ContactName14222	PT_EMAIL02@test.com	PT_Phone14222	PT_SampleNotes14222	NSPT14222	PT15421	PT_Prod14222	30	5	EA	Paper Towel
067	191205	191205	expenseCategory	F	food	PT_Group14223	PT_Sup14223	PT_Add14223	PT_ContactName14223	PT_EMAIL01@test.com	PT_Phone14223	PT_SampleNotes14223	NSPT14223	PT15422	PT_Prod14223	15	5	CS	Meat
067	191213	191213	location	C	food	PT_Group14224	PT_Sup14224	PT_Add14224	PT_ContactName14224	PT_EMAIL02@test.com	PT_Phone14224	PT_SampleNotes14224	NSPT14224	PT15423	PT_Prod14224	20	5	EA	Meat
067	191254	191254	expenseCategory	D	food	PT_Group14225	PT_Sup14225	PT_Add14225	PT_ContactName14225	PT_EMAIL01@test.com	PT_Phone14225	PT_SampleNotes14225	NSPT14225	PT15424	PT_Prod14225	12	5	CS	Meat
067	191304	191304	expenseCategory	F	food	PT_Group14226	PT_Sup14226	PT_Add14226	PT_ContactName14226	PT_EMAIL02@test.com	PT_Phone14226	PT_SampleNotes14226	NSPT14226	PT15425	PT_Prod14226	15	5	EA	Dairy
067	191320	191320	expenseCategory	D	nonFood	PT_Group14227	PT_Sup14227	PT_Add14227	PT_ContactName14227	PT_EMAIL01@test.com	PT_Phone14227	PT_SampleNotes14227	NSPT14227	PT15426	PT_Prod14227	16	5	CS	Dairy
067	191338	191338	expenseCategory	F	food	PT_Group14228	PT_Sup14228	PT_Add14228	PT_ContactName14228	PT_EMAIL02@test.com	PT_Phone14228	PT_SampleNotes14228	NSPT14228	PT15427	PT_Prod14228	20	5	EA	Dairy
067	191387	191387	expenseCategory	C	food	PT_Group14229	PT_Sup14229	PT_Add14229	PT_ContactName14229	PT_EMAIL01@test.com	PT_Phone14229	PT_SampleNotes14229	NSPT14229	PT15428	PT_Prod14229	25	5	CS	Paper Towel
067	191445	191445	expenseCategory	D	food	PT_Group14230	PT_Sup14230	PT_Add14230	PT_ContactName14230	PT_EMAIL02@test.com	PT_Phone14230	PT_SampleNotes14230	NSPT14230	PT15429	PT_Prod14230	10	5	EA	Paper Towel
067	191478	191478	location	F	food	PT_Group14231	PT_Sup14231	PT_Add14231	PT_ContactName14231	PT_EMAIL01@test.com	PT_Phone14231	PT_SampleNotes14231	NSPT14231	PT15430	PT_Prod14231	12	5	CS	Paper Towel
067	191486	191486	expenseCategory	D	nonFood	PT_Group14232	PT_Sup14232	PT_Add14232	PT_ContactName14232	PT_EMAIL02@test.com	PT_Phone14232	PT_SampleNotes14232	NSPT14232	PT15431	PT_Prod14232	15	5	EA	Paper Towel
067	191494	191494	expenseCategory	F	food	PT_Group14233	PT_Sup14233	PT_Add14233	PT_ContactName14233	PT_EMAIL01@test.com	PT_Phone14233	PT_SampleNotes14233	NSPT14233	PT15432	PT_Prod14233	18	5	CS	Dairy
067	191528	191528	expenseCategory	C	food	PT_Group14234	PT_Sup14234	PT_Add14234	PT_ContactName14234	PT_EMAIL02@test.com	PT_Phone14234	PT_SampleNotes14234	NSPT14234	PT15433	PT_Prod14234	30	5	EA	Paper Towel
067	191544	191544	expenseCategory	D	food	PT_Group14235	PT_Sup14235	PT_Add14235	PT_ContactName14235	PT_EMAIL01@test.com	PT_Phone14235	PT_SampleNotes14235	NSPT14235	PT15434	PT_Prod14235	15	5	CS	Paper Towel
067	191569	191569	expenseCategory	F	food	PT_Group14236	PT_Sup14236	PT_Add14236	PT_ContactName14236	PT_EMAIL02@test.com	PT_Phone14236	PT_SampleNotes14236	NSPT14236	PT15435	PT_Prod14236	20	5	EA	Meat
067	191593	191593	expenseCategory	D	nonFood	PT_Group14237	PT_Sup14237	PT_Add14237	PT_ContactName14237	PT_EMAIL01@test.com	PT_Phone14237	PT_SampleNotes14237	NSPT14237	PT15436	PT_Prod14237	12	5	CS	Meat
067	191635	191635	expenseCategory	F	food	PT_Group14238	PT_Sup14238	PT_Add14238	PT_ContactName14238	PT_EMAIL02@test.com	PT_Phone14238	PT_SampleNotes14238	NSPT14238	PT15437	PT_Prod14238	15	5	EA	Meat
067	191676	191676	location	C	food	PT_Group14239	PT_Sup14239	PT_Add14239	PT_ContactName14239	PT_EMAIL01@test.com	PT_Phone14239	PT_SampleNotes14239	NSPT14239	PT15438	PT_Prod14239	16	5	CS	Dairy
067	191759	191759	expenseCategory	D	food	PT_Group14240	PT_Sup14240	PT_Add14240	PT_ContactName14240	PT_EMAIL02@test.com	PT_Phone14240	PT_SampleNotes14240	NSPT14240	PT15439	PT_Prod14240	20	5	EA	Dairy
067	191767	191767	expenseCategory	F	food	PT_Group14241	PT_Sup14241	PT_Add14241	PT_ContactName14241	PT_EMAIL01@test.com	PT_Phone14241	PT_SampleNotes14241	NSPT14241	PT15440	PT_Prod14241	25	5	CS	Dairy
067	191775	191775	expenseCategory	D	nonFood	PT_Group14242	PT_Sup14242	PT_Add14242	PT_ContactName14242	PT_EMAIL02@test.com	PT_Phone14242	PT_SampleNotes14242	NSPT14242	PT15441	PT_Prod14242	10	5	EA	Paper Towel
067	191783	191783	expenseCategory	F	food	PT_Group14243	PT_Sup14243	PT_Add14243	PT_ContactName14243	PT_EMAIL01@test.com	PT_Phone14243	PT_SampleNotes14243	NSPT14243	PT15442	PT_Prod14243	12	5	CS	Paper Towel
067	191817	191817	expenseCategory	C	food	PT_Group14244	PT_Sup14244	PT_Add14244	PT_ContactName14244	PT_EMAIL02@test.com	PT_Phone14244	PT_SampleNotes14244	NSPT14244	PT15443	PT_Prod14244	15	5	EA	Paper Towel
067	191874	191874	expenseCategory	D	food	PT_Group14245	PT_Sup14245	PT_Add14245	PT_ContactName14245	PT_EMAIL01@test.com	PT_Phone14245	PT_SampleNotes14245	NSPT14245	PT15444	PT_Prod14245	18	5	CS	Dairy
067	191890	191890	expenseCategory	F	food	PT_Group14246	PT_Sup14246	PT_Add14246	PT_ContactName14246	PT_EMAIL02@test.com	PT_Phone14246	PT_SampleNotes14246	NSPT14246	PT15445	PT_Prod14246	30	5	EA	Paper Towel
067	191916	191916	expenseCategory	D	nonFood	PT_Group14247	PT_Sup14247	PT_Add14247	PT_ContactName14247	PT_EMAIL01@test.com	PT_Phone14247	PT_SampleNotes14247	NSPT14247	PT15446	PT_Prod14247	15	5	CS	Paper Towel
067	191932	191932	location	F	food	PT_Group14248	PT_Sup14248	PT_Add14248	PT_ContactName14248	PT_EMAIL02@test.com	PT_Phone14248	PT_SampleNotes14248	NSPT14248	PT15447	PT_Prod14248	20	5	EA	Meat
067	191940	191940	expenseCategory	C	food	PT_Group14249	PT_Sup14249	PT_Add14249	PT_ContactName14249	PT_EMAIL01@test.com	PT_Phone14249	PT_SampleNotes14249	NSPT14249	PT15448	PT_Prod14249	12	5	CS	Meat
067	191981	191981	expenseCategory	D	food	PT_Group14250	PT_Sup14250	PT_Add14250	PT_ContactName14250	PT_EMAIL02@test.com	PT_Phone14250	PT_SampleNotes14250	NSPT14250	PT15449	PT_Prod14250	15	5	EA	Meat
067	192013	192013	expenseCategory	F	food	PT_Group14251	PT_Sup14251	PT_Add14251	PT_ContactName14251	PT_EMAIL01@test.com	PT_Phone14251	PT_SampleNotes14251	NSPT14251	PT15450	PT_Prod14251	12	5	CS	Meat
067	192062	192062	expenseCategory	D	nonFood	PT_Group14252	PT_Sup14252	PT_Add14252	PT_ContactName14252	PT_EMAIL02@test.com	PT_Phone14252	PT_SampleNotes14252	NSPT14252	PT15451	PT_Prod14252	15	5	EA	Meat
067	192112	192112	expenseCategory	F	food	PT_Group14253	PT_Sup14253	PT_Add14253	PT_ContactName14253	PT_EMAIL01@test.com	PT_Phone14253	PT_SampleNotes14253	NSPT14253	PT15452	PT_Prod14253	16	5	CS	Meat
067	192120	192120	expenseCategory	C	food	PT_Group14254	PT_Sup14254	PT_Add14254	PT_ContactName14254	PT_EMAIL02@test.com	PT_Phone14254	PT_SampleNotes14254	NSPT14254	PT15453	PT_Prod14254	20	5	EA	Dairy
067	192138	192138	location	D	food	PT_Group14255	PT_Sup14255	PT_Add14255	PT_ContactName14255	PT_EMAIL01@test.com	PT_Phone14255	PT_SampleNotes14255	NSPT14255	PT15454	PT_Prod14255	25	5	CS	Dairy
067	192203	192203	expenseCategory	F	food	PT_Group14256	PT_Sup14256	PT_Add14256	PT_ContactName14256	PT_EMAIL02@test.com	PT_Phone14256	PT_SampleNotes14256	NSPT14256	PT15455	PT_Prod14256	10	5	EA	Dairy
067	192237	192237	expenseCategory	D	nonFood	PT_Group14257	PT_Sup14257	PT_Add14257	PT_ContactName14257	PT_EMAIL01@test.com	PT_Phone14257	PT_SampleNotes14257	NSPT14257	PT15456	PT_Prod14257	12	5	CS	Paper Towel
067	192252	192252	expenseCategory	F	food	PT_Group14258	PT_Sup14258	PT_Add14258	PT_ContactName14258	PT_EMAIL02@test.com	PT_Phone14258	PT_SampleNotes14258	NSPT14258	PT15457	PT_Prod14258	15	5	EA	Paper Towel
067	192310	192310	expenseCategory	C	food	PT_Group14259	PT_Sup14259	PT_Add14259	PT_ContactName14259	PT_EMAIL01@test.com	PT_Phone14259	PT_SampleNotes14259	NSPT14259	PT15458	PT_Prod14259	18	5	CS	Paper Towel
067	192336	192336	expenseCategory	D	food	PT_Group14260	PT_Sup14260	PT_Add14260	PT_ContactName14260	PT_EMAIL02@test.com	PT_Phone14260	PT_SampleNotes14260	NSPT14260	PT15459	PT_Prod14260	30	5	EA	Paper Towel
067	192344	192344	expenseCategory	F	food	PT_Group14261	PT_Sup14261	PT_Add14261	PT_ContactName14261	PT_EMAIL01@test.com	PT_Phone14261	PT_SampleNotes14261	NSPT14261	PT15460	PT_Prod14261	15	5	CS	Dairy
067	192351	192351	location	D	nonFood	PT_Group14262	PT_Sup14262	PT_Add14262	PT_ContactName14262	PT_EMAIL02@test.com	PT_Phone14262	PT_SampleNotes14262	NSPT14262	PT15461	PT_Prod14262	20	5	EA	Paper Towel
067	192369	192369	expenseCategory	F	food	PT_Group14263	PT_Sup14263	PT_Add14263	PT_ContactName14263	PT_EMAIL01@test.com	PT_Phone14263	PT_SampleNotes14263	NSPT14263	PT15462	PT_Prod14263	12	5	CS	Meat
067	192393	192393	expenseCategory	C	food	PT_Group14264	PT_Sup14264	PT_Add14264	PT_ContactName14264	PT_EMAIL02@test.com	PT_Phone14264	PT_SampleNotes14264	NSPT14264	PT15463	PT_Prod14264	15	5	EA	Meat
067	192401	192401	expenseCategory	D	food	PT_Group14265	PT_Sup14265	PT_Add14265	PT_ContactName14265	PT_EMAIL01@test.com	PT_Phone14265	PT_SampleNotes14265	NSPT14265	PT15464	PT_Prod14265	16	5	CS	Meat
067	192419	192419	expenseCategory	F	food	PT_Group14266	PT_Sup14266	PT_Add14266	PT_ContactName14266	PT_EMAIL02@test.com	PT_Phone14266	PT_SampleNotes14266	NSPT14266	PT15465	PT_Prod14266	20	5	EA	Dairy
067	192427	192427	expenseCategory	D	nonFood	PT_Group14267	PT_Sup14267	PT_Add14267	PT_ContactName14267	PT_EMAIL01@test.com	PT_Phone14267	PT_SampleNotes14267	NSPT14267	PT15466	PT_Prod14267	25	5	CS	Dairy
067	192450	192450	expenseCategory	F	food	PT_Group14268	PT_Sup14268	PT_Add14268	PT_ContactName14268	PT_EMAIL02@test.com	PT_Phone14268	PT_SampleNotes14268	NSPT14268	PT15467	PT_Prod14268	10	5	EA	Dairy
067	192468	192468	expenseCategory	C	food	PT_Group14269	PT_Sup14269	PT_Add14269	PT_ContactName14269	PT_EMAIL01@test.com	PT_Phone14269	PT_SampleNotes14269	NSPT14269	PT15468	PT_Prod14269	12	5	CS	Paper Towel
067	192476	192476	expenseCategory	D	food	PT_Group14270	PT_Sup14270	PT_Add14270	PT_ContactName14270	PT_EMAIL02@test.com	PT_Phone14270	PT_SampleNotes14270	NSPT14270	PT15469	PT_Prod14270	15	5	EA	Paper Towel
067	192526	192526	location	F	food	PT_Group14271	PT_Sup14271	PT_Add14271	PT_ContactName14271	PT_EMAIL01@test.com	PT_Phone14271	PT_SampleNotes14271	NSPT14271	PT15470	PT_Prod14271	18	5	CS	Paper Towel
067	192534	192534	expenseCategory	D	nonFood	PT_Group14272	PT_Sup14272	PT_Add14272	PT_ContactName14272	PT_EMAIL02@test.com	PT_Phone14272	PT_SampleNotes14272	NSPT14272	PT15471	PT_Prod14272	30	5	EA	Paper Towel
067	192559	192559	expenseCategory	F	food	PT_Group14273	PT_Sup14273	PT_Add14273	PT_ContactName14273	PT_EMAIL01@test.com	PT_Phone14273	PT_SampleNotes14273	NSPT14273	PT15472	PT_Prod14273	15	5	CS	Meat
067	192567	192567	expenseCategory	C	food	PT_Group14274	PT_Sup14274	PT_Add14274	PT_ContactName14274	PT_EMAIL02@test.com	PT_Phone14274	PT_SampleNotes14274	NSPT14274	PT15473	PT_Prod14274	20	5	EA	Meat
067	192575	192575	expenseCategory	D	food	PT_Group14275	PT_Sup14275	PT_Add14275	PT_ContactName14275	PT_EMAIL01@test.com	PT_Phone14275	PT_SampleNotes14275	NSPT14275	PT15474	PT_Prod14275	12	5	CS	Meat
067	192682	192682	expenseCategory	F	food	PT_Group14276	PT_Sup14276	PT_Add14276	PT_ContactName14276	PT_EMAIL02@test.com	PT_Phone14276	PT_SampleNotes14276	NSPT14276	PT15475	PT_Prod14276	15	5	EA	Dairy
067	192708	192708	expenseCategory	D	nonFood	PT_Group14277	PT_Sup14277	PT_Add14277	PT_ContactName14277	PT_EMAIL01@test.com	PT_Phone14277	PT_SampleNotes14277	NSPT14277	PT15476	PT_Prod14277	16	5	CS	Dairy
067	192757	192757	location	F	food	PT_Group14278	PT_Sup14278	PT_Add14278	PT_ContactName14278	PT_EMAIL02@test.com	PT_Phone14278	PT_SampleNotes14278	NSPT14278	PT15477	PT_Prod14278	20	5	EA	Dairy
067	192765	192765	expenseCategory	C	food	PT_Group14279	PT_Sup14279	PT_Add14279	PT_ContactName14279	PT_EMAIL01@test.com	PT_Phone14279	PT_SampleNotes14279	NSPT14279	PT15478	PT_Prod14279	25	5	CS	Paper Towel
067	192773	192773	expenseCategory	D	food	PT_Group14280	PT_Sup14280	PT_Add14280	PT_ContactName14280	PT_EMAIL02@test.com	PT_Phone14280	PT_SampleNotes14280	NSPT14280	PT15479	PT_Prod14280	10	5	EA	Paper Towel
067	192781	192781	expenseCategory	F	food	PT_Group14281	PT_Sup14281	PT_Add14281	PT_ContactName14281	PT_EMAIL01@test.com	PT_Phone14281	PT_SampleNotes14281	NSPT14281	PT15480	PT_Prod14281	12	5	CS	Paper Towel
067	192799	192799	expenseCategory	D	nonFood	PT_Group14282	PT_Sup14282	PT_Add14282	PT_ContactName14282	PT_EMAIL02@test.com	PT_Phone14282	PT_SampleNotes14282	NSPT14282	PT15481	PT_Prod14282	15	5	EA	Paper Towel
067	192823	192823	expenseCategory	F	food	PT_Group14283	PT_Sup14283	PT_Add14283	PT_ContactName14283	PT_EMAIL01@test.com	PT_Phone14283	PT_SampleNotes14283	NSPT14283	PT15482	PT_Prod14283	18	5	CS	Dairy
067	192864	192864	expenseCategory	C	food	PT_Group14284	PT_Sup14284	PT_Add14284	PT_ContactName14284	PT_EMAIL02@test.com	PT_Phone14284	PT_SampleNotes14284	NSPT14284	PT15483	PT_Prod14284	30	5	EA	Paper Towel
067	192898	192898	expenseCategory	D	food	PT_Group14285	PT_Sup14285	PT_Add14285	PT_ContactName14285	PT_EMAIL01@test.com	PT_Phone14285	PT_SampleNotes14285	NSPT14285	PT15484	PT_Prod14285	15	5	CS	Paper Towel
067	192989	192989	location	F	food	PT_Group14286	PT_Sup14286	PT_Add14286	PT_ContactName14286	PT_EMAIL02@test.com	PT_Phone14286	PT_SampleNotes14286	NSPT14286	PT15485	PT_Prod14286	20	5	EA	Meat
067	192997	192997	expenseCategory	D	nonFood	PT_Group14287	PT_Sup14287	PT_Add14287	PT_ContactName14287	PT_EMAIL01@test.com	PT_Phone14287	PT_SampleNotes14287	NSPT14287	PT15486	PT_Prod14287	12	5	CS	Meat
067	193011	193011	expenseCategory	F	food	PT_Group14288	PT_Sup14288	PT_Add14288	PT_ContactName14288	PT_EMAIL02@test.com	PT_Phone14288	PT_SampleNotes14288	NSPT14288	PT15487	PT_Prod14288	15	5	EA	Meat
067	193029	193029	expenseCategory	C	food	PT_Group14289	PT_Sup14289	PT_Add14289	PT_ContactName14289	PT_EMAIL01@test.com	PT_Phone14289	PT_SampleNotes14289	NSPT14289	PT15488	PT_Prod14289	16	5	CS	Dairy
067	193052	193052	expenseCategory	D	food	PT_Group14290	PT_Sup14290	PT_Add14290	PT_ContactName14290	PT_EMAIL02@test.com	PT_Phone14290	PT_SampleNotes14290	NSPT14290	PT15489	PT_Prod14290	20	5	EA	Dairy
067	193078	193078	expenseCategory	F	food	PT_Group14291	PT_Sup14291	PT_Add14291	PT_ContactName14291	PT_EMAIL01@test.com	PT_Phone14291	PT_SampleNotes14291	NSPT14291	PT15490	PT_Prod14291	25	5	CS	Dairy
067	193094	193094	expenseCategory	D	nonFood	PT_Group14292	PT_Sup14292	PT_Add14292	PT_ContactName14292	PT_EMAIL02@test.com	PT_Phone14292	PT_SampleNotes14292	NSPT14292	PT15491	PT_Prod14292	10	5	EA	Paper Towel
067	193102	193102	expenseCategory	F	food	PT_Group14293	PT_Sup14293	PT_Add14293	PT_ContactName14293	PT_EMAIL01@test.com	PT_Phone14293	PT_SampleNotes14293	NSPT14293	PT15492	PT_Prod14293	12	5	CS	Paper Towel
067	193110	193110	expenseCategory	C	food	PT_Group14294	PT_Sup14294	PT_Add14294	PT_ContactName14294	PT_EMAIL02@test.com	PT_Phone14294	PT_SampleNotes14294	NSPT14294	PT15493	PT_Prod14294	15	5	EA	Paper Towel
067	193128	193128	location	D	food	PT_Group14295	PT_Sup14295	PT_Add14295	PT_ContactName14295	PT_EMAIL01@test.com	PT_Phone14295	PT_SampleNotes14295	NSPT14295	PT15494	PT_Prod14295	18	5	CS	Dairy
067	193136	193136	expenseCategory	F	food	PT_Group14296	PT_Sup14296	PT_Add14296	PT_ContactName14296	PT_EMAIL02@test.com	PT_Phone14296	PT_SampleNotes14296	NSPT14296	PT15495	PT_Prod14296	30	5	EA	Paper Towel
067	193144	193144	expenseCategory	D	nonFood	PT_Group14297	PT_Sup14297	PT_Add14297	PT_ContactName14297	PT_EMAIL01@test.com	PT_Phone14297	PT_SampleNotes14297	NSPT14297	PT15496	PT_Prod14297	15	5	CS	Paper Towel
067	193151	193151	expenseCategory	F	food	PT_Group14298	PT_Sup14298	PT_Add14298	PT_ContactName14298	PT_EMAIL02@test.com	PT_Phone14298	PT_SampleNotes14298	NSPT14298	PT15497	PT_Prod14298	20	5	EA	Meat
067	193169	193169	expenseCategory	C	food	PT_Group14299	PT_Sup14299	PT_Add14299	PT_ContactName14299	PT_EMAIL01@test.com	PT_Phone14299	PT_SampleNotes14299	NSPT14299	PT15498	PT_Prod14299	12	5	CS	Meat
067	193185	193185	expenseCategory	D	food	PT_Group14300	PT_Sup14300	PT_Add14300	PT_ContactName14300	PT_EMAIL02@test.com	PT_Phone14300	PT_SampleNotes14300	NSPT14300	PT15499	PT_Prod14300	15	5	EA	Meat
067	193193	193193	expenseCategory	F	food	PT_Group14301	PT_Sup14301	PT_Add14301	PT_ContactName14301	PT_EMAIL01@test.com	PT_Phone14301	PT_SampleNotes14301	NSPT14301	PT15500	PT_Prod14301	12	5	CS	Meat
067	193201	193201	location	D	nonFood	PT_Group14302	PT_Sup14302	PT_Add14302	PT_ContactName14302	PT_EMAIL02@test.com	PT_Phone14302	PT_SampleNotes14302	NSPT14302	PT15501	PT_Prod14302	15	5	EA	Meat
067	193219	193219	expenseCategory	F	food	PT_Group14303	PT_Sup14303	PT_Add14303	PT_ContactName14303	PT_EMAIL01@test.com	PT_Phone14303	PT_SampleNotes14303	NSPT14303	PT15502	PT_Prod14303	16	5	CS	Meat
067	193227	193227	expenseCategory	C	food	PT_Group14304	PT_Sup14304	PT_Add14304	PT_ContactName14304	PT_EMAIL02@test.com	PT_Phone14304	PT_SampleNotes14304	NSPT14304	PT15503	PT_Prod14304	20	5	EA	Dairy
067	193235	193235	expenseCategory	D	food	PT_Group14305	PT_Sup14305	PT_Add14305	PT_ContactName14305	PT_EMAIL01@test.com	PT_Phone14305	PT_SampleNotes14305	NSPT14305	PT15504	PT_Prod14305	25	5	CS	Dairy
067	193243	193243	expenseCategory	F	food	PT_Group14306	PT_Sup14306	PT_Add14306	PT_ContactName14306	PT_EMAIL02@test.com	PT_Phone14306	PT_SampleNotes14306	NSPT14306	PT15505	PT_Prod14306	10	5	EA	Dairy
067	193250	193250	expenseCategory	D	nonFood	PT_Group14307	PT_Sup14307	PT_Add14307	PT_ContactName14307	PT_EMAIL01@test.com	PT_Phone14307	PT_SampleNotes14307	NSPT14307	PT15506	PT_Prod14307	12	5	CS	Paper Towel
067	193268	193268	expenseCategory	F	food	PT_Group14308	PT_Sup14308	PT_Add14308	PT_ContactName14308	PT_EMAIL02@test.com	PT_Phone14308	PT_SampleNotes14308	NSPT14308	PT15507	PT_Prod14308	15	5	EA	Paper Towel
067	193276	193276	expenseCategory	C	food	PT_Group14309	PT_Sup14309	PT_Add14309	PT_ContactName14309	PT_EMAIL01@test.com	PT_Phone14309	PT_SampleNotes14309	NSPT14309	PT15508	PT_Prod14309	18	5	CS	Paper Towel
067	193300	193300	location	D	food	PT_Group14310	PT_Sup14310	PT_Add14310	PT_ContactName14310	PT_EMAIL02@test.com	PT_Phone14310	PT_SampleNotes14310	NSPT14310	PT15509	PT_Prod14310	30	5	EA	Paper Towel
067	193318	193318	expenseCategory	F	food	PT_Group14311	PT_Sup14311	PT_Add14311	PT_ContactName14311	PT_EMAIL01@test.com	PT_Phone14311	PT_SampleNotes14311	NSPT14311	PT15510	PT_Prod14311	15	5	CS	Dairy
067	193334	193334	expenseCategory	D	nonFood	PT_Group14312	PT_Sup14312	PT_Add14312	PT_ContactName14312	PT_EMAIL02@test.com	PT_Phone14312	PT_SampleNotes14312	NSPT14312	PT15511	PT_Prod14312	20	5	EA	Paper Towel
067	193342	193342	expenseCategory	F	food	PT_Group14313	PT_Sup14313	PT_Add14313	PT_ContactName14313	PT_EMAIL01@test.com	PT_Phone14313	PT_SampleNotes14313	NSPT14313	PT15512	PT_Prod14313	12	5	CS	Meat
067	193359	193359	expenseCategory	C	food	PT_Group14314	PT_Sup14314	PT_Add14314	PT_ContactName14314	PT_EMAIL02@test.com	PT_Phone14314	PT_SampleNotes14314	NSPT14314	PT15513	PT_Prod14314	15	5	EA	Meat
067	193375	193375	expenseCategory	D	food	PT_Group14315	PT_Sup14315	PT_Add14315	PT_ContactName14315	PT_EMAIL01@test.com	PT_Phone14315	PT_SampleNotes14315	NSPT14315	PT15514	PT_Prod14315	16	5	CS	Meat
067	193383	193383	expenseCategory	F	food	PT_Group14316	PT_Sup14316	PT_Add14316	PT_ContactName14316	PT_EMAIL02@test.com	PT_Phone14316	PT_SampleNotes14316	NSPT14316	PT15515	PT_Prod14316	20	5	EA	Dairy
